antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
Butter,Yogurt,0.1248715313463515,0.07219938335046248,0.0105344295991778,0.08436213991769546,1.1684606710308567,0.0015187820379432768,1.013283370093652,0.16474514128582277
Whole milk,Whipped/sour cream,0.06372045220966084,0.15339157245632065,0.011048304213771839,0.17338709677419353,1.130356081482682,0.001274123851704131,1.0241897074674755,0.12317157225640113
Whole milk,Butter,0.07656731757451182,0.1248715313463515,0.011048304213771839,0.1442953020134228,1.155550031761814,0.0014872260171601356,1.0226991516030872,0.1457726702126281
Butter,Whole milk,0.020298047276464542,0.4385919835560123,0.011048304213771839,0.5443037974683544,1.2410254128569629,0.002145743396473542,1.231978702752084,0.19823858403625294
Whole milk,Butter,0.4385919835560123,0.020298047276464542,0.011048304213771839,0.025190392501464556,1.2410254128569627,0.002145743396473542,1.0050187700114634,0.34594220637539247
Butter,Whole milk,0.1248715313463515,0.07656731757451182,0.011048304213771839,0.08847736625514402,1.1555500317618137,0.0014872260171601356,1.0130661030672399,0.1538188422619452
Whipped/sour cream,Whole milk,0.15339157245632065,0.06372045220966084,0.011048304213771839,0.07202680067001675,1.1303560814826823,0.001274123851704131,1.0089510650376037,0.13621766594911253
Yogurt,Whipped/sour cream,0.04367934224049332,0.15339157245632065,0.010020554984583761,0.22941176470588232,1.495595625184747,0.003320511994456702,1.0986521578811106,0.34650518745091546
Yogurt,Butter,0.046248715313463515,0.1248715313463515,0.010020554984583761,0.21666666666666665,1.7351165980795609,0.004245407080590115,1.1171852791323171,0.4442141909814323
Butter,Yogurt,0.020298047276464542,0.2749229188078109,0.010020554984583761,0.49367088607594933,1.7956701762687801,0.004440156581239193,1.4320272353545735,0.4522853665261219
Yogurt,Butter,0.2749229188078109,0.020298047276464542,0.010020554984583761,0.03644859813084112,1.7956701762687803,0.004440156581239193,1.0167614834279175,0.6111141398171872
Butter,Yogurt,0.1248715313463515,0.046248715313463515,0.010020554984583761,0.08024691358024691,1.7351165980795609,0.004245407080590115,1.0369644840216035,0.48412304078775004
Whipped/sour cream,Yogurt,0.15339157245632065,0.04367934224049332,0.010020554984583761,0.06532663316582915,1.4955956251847473,0.003320511994456702,1.0231602736244183,0.3914088945955409
Yogurt,Butter,0.14157245632065776,0.1248715313463515,0.025179856115107913,0.1778584392014519,1.4243313690782937,0.00750148669788292,1.064449859223312,0.34704872670409076
Yogurt,Whole milk,0.04367934224049332,0.4385919835560123,0.025179856115107913,0.5764705882352941,1.3143664495675247,0.0060224467614280325,1.3255467054927483,0.25010143767340354
Whole milk,Yogurt,0.06372045220966084,0.2749229188078109,0.025179856115107913,0.3951612903225806,1.4373530298462465,0.007661643405874333,1.198794107571086,0.3249848786935192
Yogurt,Whole milk,0.2749229188078109,0.06372045220966084,0.025179856115107913,0.09158878504672897,1.4373530298462467,0.007661643405874333,1.0306781030202292,0.41964737702309846
Whole milk,Yogurt,0.4385919835560123,0.04367934224049332,0.025179856115107913,0.05741066198008202,1.3143664495675247,0.0060224467614280325,1.0145676586671708,0.42603091579881386
Butter,Yogurt,0.1248715313463515,0.14157245632065776,0.025179856115107913,0.20164609053497942,1.4243313690782937,0.00750148669788292,1.0752468717220627,0.3404256594005776
Other vegetables,Rolls/buns,0.02697841726618705,0.3386433710174717,0.012332990750256937,0.45714285714285713,1.3499241274658573,0.0031969285825193903,1.2182885270730783,0.2664048059149723
Other vegetables,Butter milk,0.13926002055498457,0.06500513874614594,0.012332990750256937,0.0885608856088561,1.3623674576666716,0.003280373792289029,1.0258445643716376,0.3090174129353234
Butter milk,Other vegetables,0.024665981500513873,0.36639260020554987,0.012332990750256937,0.5,1.364656381486676,0.0032955576516616684,1.2672147995889003,0.273972602739726
Other vegetables,Butter milk,0.36639260020554987,0.024665981500513873,0.012332990750256937,0.033660589060308554,1.3646563814866761,0.0032955576516616684,1.0093079175473636,0.421735604217356
Butter milk,Other vegetables,0.06500513874614594,0.13926002055498457,0.012332990750256937,0.18972332015810275,1.3623674576666716,0.003280373792289029,1.0622790965833606,0.28447604653293035
Rolls/buns,Other vegetables,0.3386433710174717,0.02697841726618705,0.012332990750256937,0.036418816388467376,1.3499241274658575,0.0031969285825193903,1.0097972016087917,0.39194832944832936
Whole milk,Other vegetables,0.030061664953751285,0.36639260020554987,0.013360739979445015,0.4444444444444444,1.213027894654823,0.00234636839053203,1.1404933196300102,0.1810596026490065
Whole milk,Butter milk,0.17985611510791366,0.06500513874614594,0.013360739979445015,0.07428571428571429,1.1427667984189724,0.0016691682625122918,1.0100253130828671,0.15232793522267202
Other vegetables,Whole milk,0.02697841726618705,0.4385919835560123,0.013360739979445015,0.49523809523809526,1.129154462019137,0.0015282224374662656,1.1122234288041264,0.11755296459547848
Whole milk,Other vegetables,0.4385919835560123,0.02697841726618705,0.013360739979445015,0.03046280023432923,1.129154462019137,0.0015282224374662656,1.0035938620704645,0.20374053863756386
Butter milk,Whole milk,0.06500513874614594,0.17985611510791366,0.013360739979445015,0.20553359683794464,1.1427667984189722,0.0016691682625122918,1.0323204123268548,0.13361658951106598
Other vegetables,Whole milk,0.36639260020554987,0.030061664953751285,0.013360739979445015,0.0364656381486676,1.2130278946548232,0.00234636839053203,1.006646336081478,0.2771695052716948
Whole milk,Rolls/buns,0.030061664953751285,0.3386433710174717,0.013360739979445015,0.4444444444444444,1.31242623503625,0.003180556421108892,1.1904419321685509,0.24543046357615897
Whole milk,Butter milk,0.16623843782117165,0.06500513874614594,0.013360739979445015,0.08037094281298299,1.2363782981349003,0.0025543872639371967,1.0167086978676363,0.22930544032238934
Butter milk,Whole milk,0.024665981500513873,0.4385919835560123,0.013360739979445015,0.5416666666666666,1.2350126928334308,0.0025424382267787305,1.2248902176959728,0.19510415822323102
Whole milk,Butter milk,0.4385919835560123,0.024665981500513873,0.013360739979445015,0.03046280023432923,1.235012692833431,0.0025424382267787305,1.0059789544281708,0.3389544094349588
Butter milk,Whole milk,0.06500513874614594,0.16623843782117165,0.013360739979445015,0.20553359683794464,1.2363782981349003,0.0025543872639371967,1.0494610708022067,0.20447819561587066
Rolls/buns,Whole milk,0.3386433710174717,0.030061664953751285,0.013360739979445015,0.03945371775417299,1.31242623503625,0.003180556421108892,1.0097778243214501,0.3599456099456099
Yogurt,Butter milk,0.14157245632065776,0.06500513874614594,0.011048304213771839,0.07803992740471868,1.2005193575461073,0.0018453670480147958,1.014138127068649,0.19457341138636947
Yogurt,Whole milk,0.019784172661870502,0.4385919835560123,0.011048304213771839,0.5584415584415584,1.273259839164936,0.002371124682987424,1.2714240372407954,0.21894602090889706
Whole milk,Yogurt,0.030061664953751285,0.2749229188078109,0.011048304213771839,0.3675213675213675,1.336816039619778,0.002783663540464061,1.1464056553984614,0.259762821500077
Yogurt,Whole milk,0.2749229188078109,0.030061664953751285,0.011048304213771839,0.04018691588785046,1.336816039619778,0.002783663540464061,1.0105491903597723,0.3474857020420945
Whole milk,Yogurt,0.4385919835560123,0.019784172661870502,0.011048304213771839,0.025190392501464556,1.273259839164936,0.002371124682987424,1.0055459238378528,0.3822787504656487
Butter milk,Yogurt,0.06500513874614594,0.14157245632065776,0.011048304213771839,0.16996047430830039,1.2005193575461073,0.0018453670480147958,1.0342008026232077,0.1786396722841056
Whole milk,Other vegetables,0.02749229188078109,0.36639260020554987,0.011819116135662899,0.4299065420560748,1.173349412119385,0.0017461438278535881,1.1114097012787896,0.1519154557463672
Whole milk,Candy,0.17985611510791366,0.052929085303186026,0.011819116135662899,0.06571428571428573,1.2415533980582525,0.0022994964768164924,1.013684465271819,0.2372234935163998
Other vegetables,Whole milk,0.022353545734840698,0.4385919835560123,0.011819116135662899,0.5287356321839081,1.2055296312008028,0.0020150301723090777,1.1912804251372422,0.17438724790036
Whole milk,Other vegetables,0.4385919835560123,0.022353545734840698,0.011819116135662899,0.026947861745752786,1.2055296312008028,0.0020150301723090777,1.0047215517342727,0.30368122574868184
Candy,Whole milk,0.052929085303186026,0.17985611510791366,0.011819116135662899,0.2233009708737864,1.2415533980582525,0.0022994964768164924,1.0559352517985612,0.20543065417915035
Other vegetables,Whole milk,0.36639260020554987,0.02749229188078109,0.011819116135662899,0.03225806451612903,1.173349412119385,0.0017461438278535881,1.0049246317231928,0.23317112733171122
Whole milk,Rolls/buns,0.02749229188078109,0.3386433710174717,0.011562178828365879,0.4205607476635514,1.2418986569852368,0.002252096428861903,1.1413735371150084,0.2002876853075004
Whole milk,Candy,0.16623843782117165,0.052929085303186026,0.011562178828365879,0.0695517774343122,1.3140559115259374,0.0027633303722606993,1.0178652521741505,0.2866495463105632
Candy,Whole milk,0.0210688591983556,0.4385919835560123,0.011562178828365879,0.5487804878048781,1.251232371726178,0.00232154608129676,1.2442015499569457,0.2051093613298338
Whole milk,Candy,0.4385919835560123,0.0210688591983556,0.011562178828365879,0.026362038664323375,1.2512323717261777,0.00232154608129676,1.0054364965995228,0.3576506483600306
Candy,Whole milk,0.052929085303186026,0.16623843782117165,0.011562178828365879,0.21844660194174756,1.3140559115259374,0.0027633303722606993,1.0668005081294325,0.25235425333092176
Rolls/buns,Whole milk,0.3386433710174717,0.02749229188078109,0.011562178828365879,0.03414264036418817,1.2418986569852368,0.002252096428861903,1.0068854354290107,0.2945178278511612
Yogurt,Candy,0.14157245632065776,0.052929085303186026,0.012332990750256937,0.08711433756805807,1.6458689408489418,0.004839690133079264,1.0374474632165893,0.4571360869999001
Yogurt,Whole milk,0.018756423432682426,0.4385919835560123,0.012332990750256937,0.6575342465753424,1.4991934901413198,0.004106573792500283,1.6393114080164437,0.33933948677664316
Whole milk,Yogurt,0.02749229188078109,0.2749229188078109,0.012332990750256937,0.4485981308411215,1.631723294610883,0.004774729621676319,1.3149702997892245,0.3980955526199912
Yogurt,Whole milk,0.2749229188078109,0.02749229188078109,0.012332990750256937,0.044859813084112146,1.631723294610883,0.004774729621676319,1.0181832169154248,0.5339446019371604
Whole milk,Yogurt,0.4385919835560123,0.018756423432682426,0.012332990750256937,0.0281195079086116,1.4991934901413198,0.004106573792500283,1.0096339874625744,0.5931064073226546
Candy,Yogurt,0.052929085303186026,0.14157245632065776,0.012332990750256937,0.23300970873786406,1.6458689408489418,0.004839690133079264,1.1192156582148387,0.41434933984445643
Whole milk,Canned beer,0.047276464542651594,0.16212744090441933,0.011305241521068859,0.23913043478260868,1.4749534899745054,0.0036404293097602363,1.1012039348113345,0.3379915661469058
Whole milk,Chicken,0.08067831449126413,0.09943473792394655,0.011305241521068859,0.14012738853503184,1.4092397834065735,0.003283014463484271,1.0473240455254844,0.31588241272422385
Canned beer,Whole milk,0.019013360739979446,0.4385919835560123,0.011305241521068859,0.5945945945945945,1.3556896087651797,0.002966133920055264,1.3848064405618359,0.26745321205771705
Whole milk,Canned beer,0.4385919835560123,0.019013360739979446,0.011305241521068859,0.025776215582893967,1.35568960876518,0.002966133920055264,1.0069417878634126,0.4673392968587477
Chicken,Whole milk,0.09943473792394655,0.08067831449126413,0.011305241521068859,0.11369509043927649,1.4092397834065735,0.003283014463484271,1.0372521641162704,0.3224614187524316
Canned beer,Whole milk,0.16212744090441933,0.047276464542651594,0.011305241521068859,0.06973058637083993,1.4749534899745054,0.0036404293097602363,1.0241372246568772,0.38432159683309625
Other vegetables,Citrus fruit,0.06372045220966084,0.1829393627954779,0.013617677286742035,0.21370967741935484,1.168199528814788,0.0019606983624669786,1.0391335283421617,0.1537808338338546
Other vegetables,Canned beer,0.07425488180883864,0.16212744090441933,0.013617677286742035,0.18339100346020762,1.131153384258523,0.0015789233244149058,1.026038854146707,0.12524678072256343
Canned beer,Other vegetables,0.03314491264131552,0.36639260020554987,0.013617677286742035,0.4108527131782945,1.121345553779749,0.0014736265605046414,1.0754651917563691,0.11192394667041039
Other vegetables,Canned beer,0.36639260020554987,0.03314491264131552,0.013617677286742035,0.03716690042075736,1.1213455537797492,0.0014736265605046414,1.0041772429522826,0.17079067774564247
Canned beer,Other vegetables,0.16212744090441933,0.07425488180883864,0.013617677286742035,0.08399366085578447,1.131153384258523,0.0015789233244149058,1.0106317812778942,0.13838213767046798
Citrus fruit,Other vegetables,0.1829393627954779,0.06372045220966084,0.013617677286742035,0.07443820224719101,1.168199528814788,0.0019606983624669786,1.0115797238645243,0.17621929512281953
Canned beer,Rolls/buns,0.03314491264131552,0.3386433710174717,0.013617677286742035,0.4108527131782945,1.2132312288997893,0.0023933723378073337,1.122565857088765,0.1817798925987394
Canned beer,Citrus fruit,0.06294964028776978,0.1829393627954779,0.013617677286742035,0.2163265306122449,1.1825040128410915,0.002101710204292886,1.042603417266187,0.16470503023938
Citrus fruit,Canned beer,0.06885919835560124,0.16212744090441933,0.013617677286742035,0.19776119402985073,1.219788537502661,0.0024537116746186066,1.0444178876168169,0.19351076679578483
Canned beer,Citrus fruit,0.16212744090441933,0.06885919835560124,0.013617677286742035,0.08399366085578447,1.219788537502661,0.0024537116746186066,1.016522224632553,0.2150515237252144
Citrus fruit,Canned beer,0.1829393627954779,0.06294964028776978,0.013617677286742035,0.07443820224719101,1.1825040128410915,0.002101710204292886,1.012412528247508,0.18889284442862228
Rolls/buns,Canned beer,0.3386433710174717,0.03314491264131552,0.013617677286742035,0.0402124430955994,1.2132312288997895,0.0023933723378073337,1.0073636404258863,0.2657489261262845
Canned beer,Citrus fruit,0.050616649537512846,0.1829393627954779,0.011562178828365879,0.22842639593908629,1.2486454115097245,0.0023024012151312574,1.0589535890084925,0.20974890993835515
Canned beer,Soda,0.03314491264131552,0.30190133607399794,0.011562178828365879,0.3488372093023256,1.1554675903018308,0.001555685417896779,1.0720800910292174,0.13916201612188853
Soda,Canned beer,0.06089414182939363,0.16212744090441933,0.011562178828365879,0.18987341772151897,1.1711368332363736,0.0016895674474955331,1.0342489401336075,0.15560419516643853
Canned beer,Soda,0.16212744090441933,0.06089414182939363,0.011562178828365879,0.07131537242472266,1.1711368332363739,0.0016895674474955331,1.0112214957434345,0.1744045793723805
Soda,Canned beer,0.30190133607399794,0.03314491264131552,0.011562178828365879,0.03829787234042553,1.1554675903018308,0.001555685417896779,1.0053581660588091,0.19273708747392956
Citrus fruit,Canned beer,0.1829393627954779,0.050616649537512846,0.011562178828365879,0.06320224719101124,1.2486454115097245,0.0023024012151312574,1.0134347009434646,0.24371767994409502
Whole milk,Citrus fruit,0.08067831449126413,0.1829393627954779,0.018499486125385406,0.22929936305732485,1.2534173048021184,0.003740246680940376,1.0601530581909915,0.2199242283088008
Whole milk,Canned beer,0.08890030832476875,0.16212744090441933,0.018499486125385406,0.20809248554913296,1.2835118126104998,0.004086306641076802,1.058043450536755,0.24244062167074015
Canned beer,Whole milk,0.03314491264131552,0.4385919835560123,0.018499486125385406,0.5581395348837209,1.2725712183757716,0.003962393145240085,1.2705549845837614,0.22153202232261499
Whole milk,Canned beer,0.4385919835560123,0.03314491264131552,0.018499486125385406,0.0421792618629174,1.2725712183757714,0.003962393145240085,1.0094321921231038,0.38152173913043486
Canned beer,Whole milk,0.16212744090441933,0.08890030832476875,0.018499486125385406,0.11410459587955625,1.2835118126104998,0.004086306641076802,1.0284506358623808,0.263629084466251
Citrus fruit,Whole milk,0.1829393627954779,0.08067831449126413,0.018499486125385406,0.10112359550561797,1.2534173048021184,0.003740246680940376,1.0227453751284687,0.24744933612858147
Yogurt,Citrus fruit,0.050616649537512846,0.1829393627954779,0.012076053442959919,0.2385786802030457,1.3041407631323791,0.002816275829725297,1.0730729701952726,0.24564535168283771
Yogurt,Canned beer,0.0565262076053443,0.16212744090441933,0.012076053442959919,0.21363636363636365,1.3177063823656534,0.0029116040598735227,1.0655026763065187,0.25555092013164604
Canned beer,Yogurt,0.03314491264131552,0.2749229188078109,0.012076053442959919,0.36434108527131787,1.3252481344635225,0.0029637573159795472,1.140670042363322,0.25383775959651933
Yogurt,Canned beer,0.2749229188078109,0.03314491264131552,0.012076053442959919,0.04392523364485982,1.3252481344635225,0.0029637573159795472,1.0112756045687121,0.33848032932732186
Canned beer,Yogurt,0.16212744090441933,0.0565262076053443,0.012076053442959919,0.07448494453248812,1.3177063823656534,0.0029116040598735227,1.0194040462346365,0.28775926977105315
Citrus fruit,Yogurt,0.1829393627954779,0.050616649537512846,0.012076053442959919,0.06601123595505619,1.3041407631323791,0.002816275829725297,1.0164826248560765,0.2854275391409073
Canned beer,Soda,0.020554984583761562,0.30190133607399794,0.0105344295991778,0.5125000000000001,1.6975744680851066,0.004328852290359755,1.4319972593353891,0.4195480254907481
Canned beer,Coffee,0.050616649537512846,0.1143371017471737,0.0105344295991778,0.20812182741116753,1.8202475332230652,0.004747068590906162,1.118433275357736,0.4746493283606719
Coffee,Canned beer,0.04136690647482014,0.16212744090441933,0.0105344295991778,0.2546583850931677,1.5707296906222006,0.003827718914282757,1.1241456834532373,0.37903262709925417
Canned beer,Coffee,0.16212744090441933,0.04136690647482014,0.0105344295991778,0.06497622820919176,1.5707296906222008,0.003827718914282757,1.0252499695159127,0.433661677923127
Coffee,Canned beer,0.1143371017471737,0.050616649537512846,0.0105344295991778,0.09213483146067415,1.820247533223065,0.004747068590906162,1.0457316607817,0.5087987433399138
Soda,Canned beer,0.30190133607399794,0.020554984583761562,0.0105344295991778,0.0348936170212766,1.6975744680851066,0.004328852290359755,1.0148570486014816,0.5886334461430739
Whole milk,Canned beer,0.052415210688591986,0.16212744090441933,0.011305241521068859,0.2156862745098039,1.3303502066436717,0.0028072975476614737,1.0682875128468654,0.2620538355353973
Whole milk,Coffee,0.08067831449126413,0.1143371017471737,0.011305241521068859,0.14012738853503184,1.2255635869176267,0.002080716868290715,1.029993148338472,0.20020072158138122
Canned beer,Whole milk,0.020554984583761562,0.4385919835560123,0.011305241521068859,0.55,1.2540128881077917,0.0022899900605136206,1.2475733698755282,0.20681102737765902
Whole milk,Canned beer,0.4385919835560123,0.020554984583761562,0.011305241521068859,0.025776215582893967,1.2540128881077914,0.0022899900605136206,1.0053593754152248,0.36080715623049714
Coffee,Whole milk,0.1143371017471737,0.08067831449126413,0.011305241521068859,0.09887640449438201,1.2255635869176267,0.002080716868290715,1.0201948879086968,0.20780916211725617
Canned beer,Whole milk,0.16212744090441933,0.052415210688591986,0.011305241521068859,0.06973058637083993,1.3303502066436714,0.0028072975476614737,1.0186132914063006,0.2963675392378244
Curd,Other vegetables,0.023638232271325797,0.36639260020554987,0.011562178828365879,0.4891304347826087,1.3349899384108788,0.0029013054422120793,1.2402527825763703,0.25700584795321635
Curd,Canned beer,0.05010277492291881,0.16212744090441933,0.011562178828365879,0.23076923076923078,1.4233816896257467,0.003439144147902938,1.089234326824255,0.31313677756739705
Canned beer,Curd,0.06372045220966084,0.11870503597122302,0.011562178828365879,0.1814516129032258,1.528592375366569,0.003998240256715491,1.0766559166459935,0.36933772411269666
Curd,Canned beer,0.11870503597122302,0.06372045220966084,0.011562178828365879,0.09740259740259741,1.5285923753665691,0.003998240256715491,1.037316909062678,0.39238095238095244
Canned beer,Curd,0.16212744090441933,0.05010277492291881,0.011562178828365879,0.07131537242472266,1.4233816896257467,0.003439144147902938,1.0228415512348774,0.35500357763467244
Other vegetables,Curd,0.36639260020554987,0.023638232271325797,0.011562178828365879,0.03155680224403927,1.3349899384108785,0.0029013054422120793,1.0081765972346772,0.3960349644047941
Curd,Canned beer,0.05986639260020555,0.16212744090441933,0.012589928057553957,0.21030042918454936,1.297130380960802,0.0028839430291033655,1.0610016645069038,0.2436541711519262
Curd,Whole milk,0.023638232271325797,0.4385919835560123,0.012589928057553957,0.5326086956521738,1.2143603066656476,0.0022223888779154335,1.201152035182485,0.1807948442534909
Whole milk,Curd,0.08067831449126413,0.11870503597122302,0.012589928057553957,0.15605095541401273,1.3146110789422891,0.003013005833770805,1.0442513913397582,0.2603210093428093
Curd,Whole milk,0.11870503597122302,0.08067831449126413,0.012589928057553957,0.10606060606060606,1.3146110789422891,0.003013005833770805,1.0283937498911282,0.2715535193669305
Whole milk,Curd,0.4385919835560123,0.023638232271325797,0.012589928057553957,0.02870533099004101,1.2143603066656479,0.0022223888779154335,1.0052168501283758,0.3144258160930277
Canned beer,Curd,0.16212744090441933,0.05986639260020555,0.012589928057553957,0.07765451664025357,1.2971303809608021,0.0028839430291033655,1.0192857496035572,0.2733917854170187
Canned beer,Domestic eggs,0.06372045220966084,0.13103802672147996,0.010020554984583761,0.15725806451612903,1.2000948766603414,0.0016707526652294368,1.0311127721199664,0.17807987840918682
Canned beer,Other vegetables,0.024665981500513873,0.36639260020554987,0.010020554984583761,0.40625,1.1087833099579243,0.0009831218859884926,1.0671282522853898,0.10059171597633132
Other vegetables,Canned beer,0.053186022610483046,0.16212744090441933,0.010020554984583761,0.18840579710144925,1.1620845678587013,0.0013976412468615605,1.0323786888856261,0.1473123891034337
Canned beer,Other vegetables,0.16212744090441933,0.053186022610483046,0.010020554984583761,0.0618066561014263,1.162084567858701,0.0013976412468615605,1.009188546845921,0.16646616186634566
Other vegetables,Canned beer,0.36639260020554987,0.024665981500513873,0.010020554984583761,0.027349228611500697,1.108783309957924,0.0009831218859884926,1.0027586952993994,0.15484434462536648
Domestic eggs,Canned beer,0.13103802672147996,0.06372045220966084,0.010020554984583761,0.07647058823529411,1.2000948766603414,0.0016707526652294368,1.0138058797729788,0.19187554019014685
Canned beer,Rolls/buns,0.024665981500513873,0.3386433710174717,0.010020554984583761,0.40625,1.1996396054628224,0.0016675838597951468,1.1138637961811004,0.17062494933938555
Canned beer,Domestic eggs,0.06294964028776978,0.13103802672147996,0.010020554984583761,0.15918367346938775,1.2147899159663864,0.0017717583384474333,1.03347419152057,0.1886903883065112
Domestic eggs,Canned beer,0.050359712230215826,0.16212744090441933,0.010020554984583761,0.1989795918367347,1.2273035997283224,0.0018558637160158813,1.0460065068963937,0.19502719502719496
Canned beer,Domestic eggs,0.16212744090441933,0.050359712230215826,0.010020554984583761,0.0618066561014263,1.2273035997283221,0.0018558637160158813,1.012201049970834,0.22104278222033502
Domestic eggs,Canned beer,0.13103802672147996,0.06294964028776978,0.010020554984583761,0.07647058823529411,1.2147899159663864,0.0017717583384474333,1.0146405168858543,0.2034754128189965
Rolls/buns,Canned beer,0.3386433710174717,0.024665981500513873,0.010020554984583761,0.02959028831562974,1.1996396054628224,0.0016675838597951468,1.0050744615968121,0.2516287131671746
Whole milk,Domestic eggs,0.08067831449126413,0.13103802672147996,0.015159301130524152,0.18789808917197454,1.4339203197202448,0.00458737400037392,1.0700159200370798,0.32916789040369115
Whole milk,Canned beer,0.06680369989722508,0.16212744090441933,0.015159301130524152,0.22692307692307692,1.3996586614653175,0.00432858822324023,1.0838152505713978,0.30598073620548044
Canned beer,Whole milk,0.024665981500513873,0.4385919835560123,0.015159301130524152,0.6145833333333334,1.4012644014840854,0.004340999377857868,1.4566262048276437,0.29360075726456053
Whole milk,Canned beer,0.4385919835560123,0.024665981500513873,0.015159301130524152,0.03456356180433509,1.4012644014840852,0.004340999377857868,1.0102519232879992,0.510072528410193
Canned beer,Whole milk,0.16212744090441933,0.06680369989722508,0.015159301130524152,0.09350237717908082,1.3996586614653175,0.00432858822324023,1.0294525618266626,0.3407917920571312
Domestic eggs,Whole milk,0.13103802672147996,0.08067831449126413,0.015159301130524152,0.11568627450980393,1.433920319720245,0.00458737400037392,1.0395877153203,0.3482444446671812
Frankfurter,Other vegetables,0.02672147995889003,0.36639260020554987,0.01079136690647482,0.4038461538461539,1.1022224619700076,0.0010008143829966128,1.062825315784239,0.09528837934328961
Frankfurter,Canned beer,0.05883864337101747,0.16212744090441933,0.01079136690647482,0.18340611353711792,1.1312465830213358,0.0012520082304439822,1.026057839748064,0.12327262327262337
Canned beer,Frankfurter,0.06372045220966084,0.1343782117163412,0.01079136690647482,0.16935483870967744,1.2602849565163758,0.0022287264887840136,1.0421077839531427,0.220584391824787
Frankfurter,Canned beer,0.1343782117163412,0.06372045220966084,0.01079136690647482,0.08030592734225622,1.2602849565163758,0.0022287264887840136,1.0180336870984352,0.23858994473420123
Canned beer,Frankfurter,0.16212744090441933,0.05883864337101747,0.01079136690647482,0.06656101426307448,1.1312465830213358,0.0012520082304439822,1.0082730323139015,0.1384690644120268
Other vegetables,Frankfurter,0.36639260020554987,0.02672147995889003,0.01079136690647482,0.029453015427769985,1.1022224619700076,0.0010008143829966128,1.0028144288862881,0.14637160622562087
Frankfurter,Rolls/buns,0.02672147995889003,0.3386433710174717,0.0105344295991778,0.3942307692307693,1.1641473094432124,0.001485377547323469,1.09176332403465,0.14487341283127728
Frankfurter,Canned beer,0.050873586844809866,0.16212744090441933,0.0105344295991778,0.20707070707070707,1.2772094959099713,0.0022864251544000447,1.0566800426810508,0.22867669391366355
Canned beer,Frankfurter,0.06294964028776978,0.1343782117163412,0.0105344295991778,0.1673469387755102,1.2453428025129747,0.0020753695091203506,1.0395947947524333,0.21024296615327004
Frankfurter,Canned beer,0.1343782117163412,0.06294964028776978,0.0105344295991778,0.07839388145315489,1.245342802512975,0.0020753695091203506,1.0167579629242662,0.2275915991573095
Canned beer,Frankfurter,0.16212744090441933,0.050873586844809866,0.0105344295991778,0.06497622820919176,1.2772094959099713,0.0022864251544000447,1.0150826554252965,0.25904069528275775
Rolls/buns,Frankfurter,0.3386433710174717,0.02672147995889003,0.0105344295991778,0.031107738998482553,1.1641473094432124,0.001485377547323469,1.0045270864637297,0.2132014327136279
Frankfurter,Whole milk,0.02672147995889003,0.4385919835560123,0.014388489208633094,0.5384615384615385,1.2277049254202157,0.0026686623099112863,1.2163840356286402,0.19056418766028074
Frankfurter,Canned beer,0.06294964028776978,0.16212744090441933,0.014388489208633094,0.2285714285714286,1.409825673534073,0.004182625122923245,1.086131095123901,0.3102207293666027
Canned beer,Frankfurter,0.08067831449126413,0.1343782117163412,0.014388489208633094,0.178343949044586,1.3271790624885826,0.003547081583008444,1.0535086880661584,0.26815659187095753
Frankfurter,Canned beer,0.1343782117163412,0.08067831449126413,0.014388489208633094,0.10707456978967496,1.3271790624885826,0.003547081583008444,1.0295615450129953,0.2847920111945046
Canned beer,Frankfurter,0.16212744090441933,0.06294964028776978,0.014388489208633094,0.08874801901743265,1.409825673534073,0.004182625122923245,1.028310916484204,0.3469411223551059
Whole milk,Frankfurter,0.4385919835560123,0.02672147995889003,0.014388489208633094,0.03280609256004687,1.2277049254202157,0.0026686623099112863,1.0062909955846,0.330369401765283
Whole milk,Frozen vegetables,0.08067831449126413,0.10123329907502569,0.013360739979445015,0.16560509554140126,1.6358757153480552,0.005193408039681893,1.0771478782077937,0.42281893623425204
Whole milk,Canned beer,0.052672147995889006,0.16212744090441933,0.013360739979445015,0.2536585365853658,1.5645626377024464,0.0048211394179326905,1.1226397033633597,0.3809069287100205
Canned beer,Whole milk,0.022353545734840698,0.4385919835560123,0.013360739979445015,0.5977011494252874,1.3627726265748206,0.0035566540160911937,1.3954999265893409,0.27228848680885476
Whole milk,Canned beer,0.4385919835560123,0.022353545734840698,0.013360739979445015,0.03046280023432923,1.3627726265748203,0.0035566540160911937,1.0083640467858772,0.47416828023235347
Canned beer,Whole milk,0.16212744090441933,0.052672147995889006,0.013360739979445015,0.08240887480190173,1.5645626377024464,0.0048211394179326905,1.0324073827540483,0.4306666194890665
Frozen vegetables,Whole milk,0.10123329907502569,0.08067831449126413,0.013360739979445015,0.1319796954314721,1.6358757153480554,0.005193408039681893,1.0591015909077248,0.43248889475304564
Canned beer,Other vegetables,0.023381294964028777,0.36639260020554987,0.011305241521068859,0.4835164835164835,1.3196677095695328,0.0027385080630254258,1.2267717740701056,0.24803281433115673
Canned beer,Fruit/vegetable juice,0.06372045220966084,0.12307297019527236,0.011305241521068859,0.1774193548387097,1.4415785574786182,0.0034629762054399927,1.0660681538802572,0.32716295778864374
